0,SMILES,Kh_mean,Kh_first,Varying_1,Varying_2,Varying_3,Varying_4,Varying_5,Varying_6,Varying_7,Varying_8,Varying_9,wt,logp,fraction_sp3,ali_homo_rings,ali_hetero_rings,amide_bonds,aro_homo_rings,aro_hetero_rings,hba,hbd,tpsa,asph,ecce,isf,npr1,npr2,pmi1,pmi2,pmi3,rog,si
methane,C,11.123407093038164,11.123407093038164,1,1,0,0,0,0,0,0,0,16.031300127999998,0.6361,1.0,0,0,0,0,0,0,0,0.0,2.4869994335736114e-13,0.0013046876099499186,0.31186511792114846,0.999999148894758,0.9999994468180363,3.2065126535596544,3.206513608855229,3.206515382641705,0.5475444736304734,0.9999990638080554
ethane,CC,10.798676505469219,10.798676505469219,1,1,0,0,0,0,0,0,0,30.046950191999997,1.0262,1.0,0,0,0,0,0,0,0,0.0,0.43471382864922703,0.9666214609621737,0.1575785698134561,0.2562088039224123,0.9999998817398831,6.346039838562427,24.769012582412213,24.769015511598884,0.9639672826699512,0.6195748862741903
propane,CCC,11.161176044082733,11.161176044082733,0,0,0,0,0,0,0,0,0,44.062600255999996,1.4163,1.0,0,0,0,0,0,0,0,0.0,0.41459496849238586,0.9657983074689527,0.05118758360640269,0.2592944837247917,0.8832717250340578,17.25558549170459,58.78015816143378,66.54821669873706,1.2714983956254857,0.4567767492934663
butane,CCCC,11.334422289286806,11.334422289286806,1,0,0,0,0,0,0,0,0,58.078250319999995,1.8064,1.0,0,0,0,0,0,0,0,0.0,0.34119852131490225,0.9512989777534393,0.022518523302796967,0.3082697762111322,0.8538928382930001,37.91957522307604,105.03544691296935,123.0077618673364,1.5125776895669254,0.4384714321911941
2-methylpropane,CC(C)C,11.424626477977936,11.424626477977936,1,1,0,0,0,0,0,0,0,58.078250319999995,1.6622999999999999,1.0,0,0,0,0,0,0,0,0.0,0.1498760318383586,0.8136443292494575,0.009005701721603978,0.5813629722300866,0.5813630428719805,64.55499647266085,64.55500431679168,111.04077754561888,1.4373060524645296,0.4368675227975448
pentane,CCCCC,11.716002975059162,11.716002975059162,0,0,0,0,0,0,0,0,0,72.093900384,2.1965000000000003,1.0,0,0,0,0,0,0,0,0.0,0.2960727792012132,0.9391708825622549,0.011598332768605935,0.3434502196057463,0.7950997278631426,68.5529328849141,158.70252854572212,199.60078337875996,1.719905734531738,0.3898586203637563
2-methylbutane,CCC(C)C,12.021474468836455,12.021474468836455,1,0,0,0,0,0,0,0,0,72.093900384,2.0524,1.0,0,0,0,0,0,0,0,0.0,0.1428923308213302,0.8658172523348763,0.009778344340591816,0.5003603557030525,0.8129803428854667,83.14089937604534,135.08647540145452,166.16204387181057,1.6321104175184193,0.5557122616261707
dimethylpropane,CC(C)(C)C,12.331726017470817,12.331726017470817,0,0,0,0,0,0,0,0,0,72.093900384,2.0524,1.0,0,0,0,0,0,0,0,0.0,3.639843878914764e-13,0.001444108855837147,0.008772049591937763,0.9999989572742627,0.9999994194234074,113.99837733960024,113.99843002390777,113.99849620876626,1.539479449552593,0.9999987927285257
hexane,CCCCCC,11.78698625125582,11.78698625125582,1,1,1,0,0,0,0,0,0,86.109550448,2.5866000000000007,1.0,0,0,0,0,0,0,0,0.0,0.44728319068390293,0.970610264041488,0.011509553666117278,0.24065684145129398,0.9180229834448874,79.76182309722705,304.26389028935705,331.4338483635832,2.0374142662751034,0.3771311657688069
2-methylpentane,CCCC(C)C,11.968328358833254,11.968328358833254,0,0,0,0,0,0,0,0,0,86.109550448,2.442500000000001,1.0,0,0,0,0,0,0,0,0.0,0.4737411036197857,0.9747380461128435,0.011289748759173596,0.22335116176128597,0.8592982315965164,76.11314032991967,292.82984861596583,340.7779020700512,2.029226808793841,0.27873695996543024
3-methylpentane,CCC(C)CC,11.990770196981945,11.990770196981945,0,0,0,0,0,0,0,0,0,86.109550448,2.442500000000001,1.0,0,0,0,0,0,0,0,0.0,0.2929087811590238,0.9365723606635267,0.006999073521489421,0.35047426901435835,0.7434484360911334,106.22097822068966,225.32273299357905,303.0778222875413,1.9188640165007669,0.3043494519851354
"2,2-dimethylbutane",CCC(C)(C)C,12.102154515941818,12.102154515941818,0,0,0,0,0,0,0,0,0,86.109550448,2.442500000000001,1.0,0,0,0,0,0,0,0,0.0,0.10591424409962416,0.8154509176139711,0.008429855817539276,0.5788262269131663,0.9953738830405144,118.07721325073267,203.0505336269365,203.99423481625726,1.7454881143405774,0.7573092424545746
"2,3-dimethylbutane",CC(C)C(C)C,11.816070501684969,11.816070501684969,0,0,0,0,0,0,0,0,0,86.109550448,2.2984,1.0,0,0,0,0,0,0,0,0.0,0.12924073713666728,0.8541982455064254,0.007273760169100644,0.5199474563585675,0.86336533949749,118.69587660658873,197.09281111037606,228.28436826649914,1.7767053341672492,0.6041140713328057
heptane,CCCCCCC,12.201378307320407,12.201378307320407,1,0,0,0,0,0,0,0,0,100.12520051199999,2.976700000000002,1.0,0,0,0,0,0,0,0,0.0,0.44785237832863917,0.9700373851407661,0.008585016518017175,0.24295569849103146,0.953969036389002,111.12023306966611,436.3151896546432,457.36829290204133,2.239138318704466,0.3996700644485861
2-methylhexane,CCCCC(C)C,12.437511780609512,12.437511780609512,1,0,0,0,0,0,0,0,0,100.12520051199999,2.832600000000001,1.0,0,0,0,0,0,0,0,0.0,0.6153042891962057,0.9885991578838138,0.010973489695913836,0.15057126230265327,0.9087757977118536,82.81556942184504,499.83498851873816,550.0091329206165,2.3773330527707355,0.21922481484453873
3-methylhexane,CCCC(C)CC,12.508715584536182,12.508715584536182,0,0,0,0,0,0,0,0,0,100.12520051199999,2.832600000000001,1.0,0,0,0,0,0,0,0,0.0,0.2422370808576018,0.9192776913908818,0.004617133696081684,0.39360961130420913,0.7522369809104257,162.92293670179166,311.3660197969499,413.9201178598085,2.1052220438927254,0.34795267514337486
"2,2-dimethylpentane",CCCC(C)(C)C,12.684108446473173,12.684108446473173,0,0,0,0,0,0,0,0,0,100.12520051199999,2.832600000000001,1.0,0,0,0,0,0,0,0,0.0,0.31300076363736407,0.9396741847599237,0.007891913345391329,0.34207079164373666,0.9869511319633648,125.05853634844057,360.8219907279388,365.592559795891,2.0612267440037866,0.5468257596114412
"2,3-dimethylpentane",CCC(C)C(C)C,12.07504438312377,12.07504438312377,0,0,0,0,0,0,0,0,0,100.12520051199999,2.6885000000000012,1.0,0,0,0,0,0,0,0,0.0,0.19416380650461373,0.8956649611202202,0.004677137520799758,0.444729442944263,0.7392509287270758,158.05627382978233,262.7288322676925,355.39871788877986,1.9679886971046903,0.3984786599319775
"2,4-dimethylpentane",CC(C)CC(C)C,12.647872774124226,12.647872774124226,0,0,0,0,0,0,0,0,0,100.12520051199999,2.6885000000000012,1.0,0,0,0,0,0,0,0,0.0,0.2700909039302177,0.9290220946164744,0.007044672508804992,0.3700242528732658,0.9273522391491399,131.63880052480243,329.9122570416855,355.7572226755878,2.0194507000405086,0.5177307649223913
"3,3-dimethylpentane",CCC(C)(C)CC,12.132850030996476,12.132850030996476,0,0,0,0,0,0,0,0,0,100.12520051199999,2.832600000000001,1.0,0,0,0,0,0,0,0,0.0,0.061985022868027186,0.7468468723111744,0.0038153537185257203,0.6649960521078425,0.7525249031889718,197.2359468363402,223.19675632349768,296.59716957891715,1.8915112590902237,0.6248857354886699
3-ethylpentane,CCC(CC)CC,12.454534004828673,12.454534004828673,0,0,0,0,0,0,0,0,0,100.12520051199999,2.832600000000001,1.0,0,0,0,0,0,0,0,0.0,0.19499129233267928,0.8413272512699168,0.002370628617489123,0.5405260921274812,0.5405264889194882,228.00977130361005,228.00993868212532,421.82935222641345,2.09290844669325,0.27146999632279745
"2,2,3-trimethylbutane",CC(C)C(C)(C)C,12.569747693523732,12.569747693523732,0,0,0,0,0,0,0,0,0,100.12520051199999,2.6885000000000012,1.0,0,0,0,0,0,0,0,0.0,0.0857099623089022,0.8057619147921935,0.004954970882051331,0.5922395939739407,0.8340152081818135,168.31889188348487,237.0333173997714,284.207428203274,1.8549244353552126,0.6342177967343606
octane,CCCCCCCC,12.635803785224613,12.635803785224613,1,1,1,0,0,0,0,0,0,114.14085057599999,3.3668000000000022,1.0,0,0,0,0,0,0,0,0.0,0.6762968814665498,0.9922784217732895,0.009977997074462302,0.12403037403438597,0.9645882923882282,96.67153489721868,751.8177018736169,779.418232427628,2.6693527560978954,0.24290117974769607
2-methylheptane,CCCCCC(C)C,12.786529302962919,12.786529302962919,0,0,0,0,0,0,0,0,0,114.14085057599999,3.2227000000000023,1.0,0,0,0,0,0,0,0,0.0,0.5645598320360088,0.9838510186780349,0.007918223223532236,0.17898930986568146,0.97911098978886,123.65286531440937,676.4084371243966,690.8393881578844,2.5545562486360383,0.3392295888182527
3-methylheptane,CCCCC(C)CC,12.822258784953993,12.822258784953993,0,0,0,0,0,0,0,0,0,114.14085057599999,3.2227000000000023,1.0,0,0,0,0,0,0,0,0.0,0.5252266994718467,0.9807603867445231,0.00607648425824387,0.195215429187176,0.8587947073950267,141.3308536478003,621.74485700091,723.9737875037008,2.5512547379208446,0.20165849463858299
4-methylheptane,CCCC(C)CCC,12.822258784953991,12.822258784953991,0,0,0,0,0,0,0,0,0,114.14085057599999,3.2227000000000023,1.0,0,0,0,0,0,0,0,0.0,0.4128348834308691,0.9655866218639222,0.005215241221288364,0.2600816711677683,0.8229159263406516,157.79057792792946,499.26001713372887,606.696262829475,2.3519124781030656,0.25721730813882787
"2,2-dimethylhexane",CCCCC(C)(C)C,12.805399466954341,12.805399466954341,0,0,0,0,0,0,0,0,0,114.14085057599999,3.2227000000000023,1.0,0,0,0,0,0,0,0,0.0,0.4042791624387017,0.9623499183159179,0.006478295358856559,0.27181360289239753,0.9634958661334531,148.72675800683365,527.1907476232589,547.1645143003012,2.313763164670728,0.4455433666813412
"2,3-dimethylhexane",CCCC(C)C(C)C,12.859999112936837,12.859999112936837,0,0,0,0,0,0,0,0,0,114.14085057599999,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.3459121141946873,0.9523522223268195,0.005256526660911612,0.3050004010311593,0.860430569780065,163.68804446068293,461.77708909668416,536.6814073269377,2.2553895237549666,0.36324907017246105
"2,4-dimethylhexane",CCC(C)CC(C)C,12.785891140783116,12.785891140783116,0,0,0,0,0,0,0,0,0,114.14085057599999,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.3779088345435249,0.9592517134578452,0.005080810580781026,0.28255291580195724,0.8311548523229414,163.5870574405818,481.2060642979549,578.9607832440164,2.314398596072764,0.29490493276645224
"2,5-dimethylhexane",CC(C)CCC(C)C,12.786529302962919,12.786529302962919,0,0,0,0,0,0,0,0,0,114.14085057599999,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.45090504619644695,0.9708989897063107,0.0064785608713312515,0.2394893563131042,0.9339019798700553,144.15269045363647,562.1313827502239,601.9168979901293,2.3929209143032084,0.36790647805547
"3,3-dimethylhexane",CCCC(C)(C)CC,12.859999112936837,12.859999112936837,0,0,0,0,0,0,0,0,0,114.14085057599999,3.2227000000000023,1.0,0,0,0,0,0,0,0,0.0,0.19428861564504424,0.8990289429742659,0.004274438353521222,0.43788920938357706,0.8522832304783904,199.3906941660046,388.0829700972865,455.3450733501512,2.13646373275585,0.5090454655380094
"3,4-dimethylhexane",CCC(C)C(C)CC,12.940041820610373,12.940041820610373,0,0,0,0,0,0,0,0,0,114.14085057599999,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.09480304501916234,0.8147564233082605,0.003953066739431871,0.5798033896744058,0.910622139585597,230.3584026300731,361.7941274753769,397.30433925098833,2.0810836914501802,0.6857636254151761
3-ethylhexane,CCCC(CC)CC,12.859999112936837,12.859999112936837,0,0,0,0,0,0,0,0,0,114.14085057599999,3.2227000000000023,1.0,0,0,0,0,0,0,0,0.0,0.2797128529773315,0.9286467060731517,0.002984334356276666,0.37096535592894075,0.6891367721503151,230.91808419553237,428.9730580774944,622.4788393441388,2.3691785037778397,0.22060673472137998
"2,2,3-trimethylpentane",CCC(C)C(C)(C)C,12.859999112936837,12.859999112936837,0,0,0,0,0,0,0,0,0,114.14085057599999,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.2147425273173242,0.9086953896370988,0.00479865705684074,0.417459805073831,0.8747377727829067,182.2880365113655,381.96307554620813,436.6600910933843,2.0930947434886695,0.5065684467701668
"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,12.619798100980564,12.619798100980564,0,0,0,0,0,0,0,0,0,114.14085057599999,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.2684646792692058,0.9292298496857679,0.005350413042400982,0.36950221440874365,0.9090370870328786,169.90035719278802,417.9832211168554,459.8087658680284,2.1414502880443695,0.49492037680378376
"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,12.940041820610373,12.940041820610373,0,0,0,0,0,0,0,0,0,114.14085057599999,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.02187612146331129,0.6327892416633955,0.0033605202388087363,0.774324076621065,0.8742316151996379,260.14770127066464,293.7133842780202,335.96747037219467,1.9735324933960476,0.8121113898136618
"2,3,4-trimethylpentane",CC(C)C(C)C(C)C,12.139891752675059,12.139891752675059,0,0,0,0,0,0,0,0,0,114.14085057599999,2.9345000000000017,1.0,0,0,0,0,0,0,0,0.0,0.13450098705103194,0.8531237455830984,0.004540034249800274,0.5217086109335983,0.9405388468834271,207.16558403161903,373.47913267206997,397.09059749061055,2.068720235605644,0.6510164669861123
3-ethyl-2-methylpentane,CCC(CC)C(C)C,12.859999112936837,12.859999112936837,0,0,0,0,0,0,0,0,0,114.14085057599999,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.08925141516390422,0.7988750831353606,0.0029190512557167726,0.6014969671955718,0.7420593722121344,254.21251879659846,313.6188416480149,422.63308488792984,2.082143018266921,0.5615707862106466
3-ethyl-3-methylpentane,CCC(C)(CC)CC,12.98260143502917,12.98260143502917,0,0,0,0,0,0,0,0,0,114.14085057599999,3.2227000000000023,1.0,0,0,0,0,0,0,0,0.0,0.09509311177972354,0.7629461412182342,0.0023110678273991162,0.6464620527147794,0.6464643199261061,279.7253772744694,279.72635830118406,432.7019290610781,2.0839177906203488,0.5025049236309078
"2,2,3,3-tetramethylbutane",CC(C)(C)C(C)(C)C,12.859999112936837,12.859999112936837,0,0,0,0,0,0,0,0,0,114.14085057599999,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.0497656677617998,0.7151651474919848,0.004578142093330585,0.6989555149026065,0.9999999518507199,218.4292080640125,312.5080107240296,312.50802577106606,1.9214078418572758,0.8453903589491196
nonane,CCCCCCCCC,12.827957984787837,12.827957984787837,1,1,0,0,0,0,0,0,0,128.15650064,3.7569000000000026,1.0,0,0,0,0,0,0,0,0.0,0.47614998208073545,0.9750416661126317,0.004091625925342397,0.22202195689684243,0.8678695188708629,212.10871538757237,829.1192967786478,955.3501750555419,2.7898717447331065,0.2348271253301807
2-methyloctane,CCCCCCC(C)C,13.073573213234896,13.073573213234896,0,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.5797239797730189,0.9857611909802217,0.005766275840866792,0.16815134360823542,0.9218966609325597,159.87730840049082,876.5339224210572,950.7941177858102,2.783315583083036,0.24464702062531868
3-methyloctane,CCCCCC(C)CC,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.5793426840799071,0.9854357620506015,0.006559354046656596,0.17004810752181418,0.9593395217706079,146.25518228576152,825.109897871086,860.081211236059,2.672010565007416,0.29631204435872605
4-methyloctane,CCCCC(C)CCC,13.822210781866607,13.822210781866607,0,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.314008265307155,0.9440659987489033,0.0028630764400433668,0.32975656173340334,0.7880615022484253,275.2498994530822,657.7999482906158,834.7063603714189,2.6251387515563827,0.2867095543749869
"2,3-dimethylheptane",CCCCC(C)C(C)C,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.5044861173357975,0.9779308423696689,0.005747345015575058,0.20892885760983318,0.943680754097539,164.19420646232388,741.6252323657959,785.8857236894983,2.568049642370127,0.3279115984036214
"2,2-dimethylheptane",CCCCCC(C)(C)C,13.073573213234896,13.073573213234896,0,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.41877392267594943,0.9653301731346597,0.005035564627359255,0.2610319076967562,0.9510489861478535,188.86640456972975,688.1197175025048,723.537617436172,2.497883259776417,0.4165261139012539
"2,4-dimethylheptane",CCCC(C)CC(C)C,13.073573213234896,13.073573213234896,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.47618261470097833,0.9747037946434746,0.005093888732859835,0.22350058771200468,0.9174510714265526,180.10818836858903,739.3289301072471,805.8510727527498,2.5934143065793394,0.3165337062257139
"2,5-dimethylheptane",CCC(C)CCC(C)C,13.122363377404328,13.122363377404328,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.4830262282602569,0.9754035777740447,0.00558724628062183,0.22042654210778026,0.9328842917203158,166.96673904564145,706.6329063914769,757.4711169038845,2.521607449563596,0.3245158080529684
"2,6-dimethylheptane",CC(C)CCCC(C)C,13.073573213234896,13.073573213234896,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.3797188959287553,0.9563542227468265,0.004891839883211872,0.29220985718198045,0.9917601943592277,202.73766477165648,688.09159197068,693.8084386571426,2.485455940113006,0.4860312227181657
"3,3-dimethylheptane",CCCCC(C)(C)CC,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.4091545748638343,0.9633466683853459,0.0052342197575554,0.26825956928105016,0.9605248930228637,183.50870569321853,657.0676318356194,684.0714244976668,2.437955856675588,0.4250038169350862
"3,4-dimethylheptane",CCCC(C)C(C)CC,13.227723893062155,13.227723893062155,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.18956128825451454,0.8895678426788064,0.0038370709924802405,0.4568030793151185,0.9677385251671857,252.20761540866104,534.3024966851019,552.1145255561632,2.2843912311513828,0.6171206763926661
"3,5-dimethylheptane",CCC(C)CC(C)CC,13.122363377404328,13.122363377404328,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.35756219672086065,0.9535955254359749,0.004355079968704564,0.301090640619211,0.9331585145676947,214.26897353741737,664.0754978398472,711.6427568016074,2.4896476949676134,0.4205551147824619
"4,4-dimethylheptane",CCCC(C)(C)CCC,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.5026586607467327,0.9775948106665477,0.0057911074606686805,0.2104955727749079,0.951542741729243,164.3110144634359,742.7659933068609,780.5913079185794,2.5649837963952957,0.3406673780354248
3-ethylheptane,CCCCC(CC)CC,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.29608307526342703,0.9393596676067675,0.003078865427632816,0.34293354294047035,0.8076794450801231,262.3302200320938,617.8419431547063,764.9593497992454,2.5324529658834187,0.32021463836582703
4-ethylheptane,CCCC(CC)CCC,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.1523204766170872,0.864734101770026,0.002242683206628836,0.502229960512101,0.7147081144046226,318.6843831942541,453.5100103759693,634.538773571585,2.3417845746277757,0.41763113195861945
"2,2,3-trimethylhexane",CCCC(C)C(C)(C)C,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.2677596228283524,0.9304793401861354,0.003739550091990287,0.366344370076536,0.8454019267888072,226.07049136728156,521.6960996345152,617.0983092221435,2.306672351471779,0.41115636676413525
"2,2,4-trimethylhexane",CCC(C)CC(C)(C)C,13.073573213234896,13.073573213234896,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.3228681392711058,0.9463676902753047,0.004268629678594248,0.3230916198278518,0.8846005865903496,207.23291857017392,567.3881650835787,641.4060466210508,2.349507656046187,0.4076381010462497
"2,2,5-trimethylhexane",CC(C)CCC(C)(C)C,12.62760544910515,12.62760544910515,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.3559414471795132,0.9529155936337902,0.004946933375581483,0.303235669751369,0.9428267558676158,190.58812486165573,592.5806275282221,628.5148611241019,2.3459014526469515,0.44348415097254323
"2,3,3-trimethylhexane",CCCC(C)(C)C(C)C,13.284882306902103,13.284882306902103,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.2166675591339386,0.9094126067231968,0.003668136659423423,0.4158950717824396,0.8803652914318305,240.0034058628042,508.038403632656,577.0768209255272,2.2728378720987683,0.5025403926730792
"2,3,4-trimethylhexane",CCC(C)C(C)C(C)C,13.227723893062155,13.227723893062155,0,0,0,0,0,0,0,0,0,128.15650064,3.324600000000002,1.0,0,0,0,0,0,0,0,0.0,0.20653953074619327,0.9044886945434172,0.0035651818359479794,0.4264975984025525,0.8821500318106449,247.43479362423093,511.7839159803563,580.1551862214427,2.2850304541722326,0.5105901534571575
"2,3,5-trimethylhexane",CC(C)CC(C)C(C)C,13.122363377404328,13.122363377404328,0,0,0,0,0,0,0,0,0,128.15650064,3.324600000000002,1.0,0,0,0,0,0,0,0,0.0,0.31258452307660517,0.9438771795642407,0.003587193911469159,0.3302966392469867,0.7987878084720618,222.67762161341113,538.5224922962046,674.1746513711844,2.3655042399334696,0.3123561542734715
"2,4,4-trimethylhexane",CCC(C)(C)CC(C)C,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.18046111909840845,0.8878866127437639,0.003785082586745142,0.4600623467644415,0.9248678974317078,244.3455000613389,491.2101815720609,531.1138844110781,2.222146796839438,0.5974727330222429
"3,3,4-trimethylhexane",CCC(C)C(C)(C)CC,13.284882306902103,13.284882306902103,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.1153171404182486,0.8382832877457149,0.003411895241428564,0.5452349305448385,0.9085251768222397,266.2816741236871,443.7052571558412,488.3797042452856,2.161403905830391,0.6491674856321337
3-ethyl-2-methylhexane,CCCC(CC)C(C)C,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.1088550095228912,0.809655494302795,0.0019868935909776284,0.5869054272583416,0.6829044709906927,343.7046020439763,399.92373308313483,585.6217817741968,2.2763782687343745,0.47522506410400545
4-ethyl-2-methylhexane,CCC(CC)CC(C)C,13.122363377404328,13.122363377404328,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.20297561269427647,0.903010048473118,0.002844337852849181,0.42961942735004094,0.7856171568732937,276.2038820691919,505.0761086084864,642.9036130252771,2.356264652185367,0.41181172469243266
3-ethyl-3-methylhexane,CCCC(C)(CC)CC,13.284882306902103,13.284882306902103,0,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.13229891800141466,0.8502438560143782,0.003383616315633134,0.52638900568857,0.9485800122495118,280.3450284439286,505.19613373681426,532.5814662052239,2.2668301755981997,0.6560191093010003
3-ethyl-4-methylhexane,CCC(C)C(CC)CC,13.227723893062155,13.227723893062155,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.04468330426442516,0.7165129364420388,0.0023838399537603485,0.697573803916981,0.8089548801001937,339.34949316715716,393.53316740915034,486.4710963365584,2.180248205760864,0.692401663535965
"2,2,3,3-tetramethylpentane",CCC(C)(C)C(C)(C)C,13.345506928718539,13.345506928718539,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.0543144347340102,0.7492907300575874,0.0030319554129883556,0.6622411961285463,0.8612321245767953,284.0517116074434,369.40386751456055,428.9248589003616,2.0541447538826794,0.7178887226862504
"2,2,3,4-tetramethylpentane",CC(C)C(C)C(C)(C)C,13.284882306902103,13.284882306902103,0,0,0,0,0,0,0,0,0,128.15650064,3.324600000000002,1.0,0,0,0,0,0,0,0,0.0,0.12185213692634801,0.8478668332813638,0.0032589209882308797,0.5302092351340478,0.8402129620389434,257.8193718329627,408.5616841887458,486.2596777813209,2.1197666689149544,0.5762631099128974
"2,2,4,4-tetramethylpentane",CC(C)(C)CC(C)(C)C,13.17365667179188,13.17365667179188,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.22179644739823423,0.9048097343576994,0.004524619521174374,0.42581609247602376,0.988472704301061,218.46537585650978,507.1369182253045,513.0510089136916,2.197434607450246,0.6289126244012063
"2,3,3,4-tetramethylpentane",CC(C)C(C)(C)C(C)C,13.345506928718539,13.345506928718539,0,0,0,0,0,0,0,0,0,128.15650064,3.324600000000002,1.0,0,0,0,0,0,0,0,0.0,0.14277553244257227,0.8641607151823383,0.003637075205606551,0.5032159162184258,0.891746040139366,245.18218341065358,434.48594156602775,487.230581363865,2.1328369529040465,0.6056961759637176
"3-ethyl-2,2-dimethylpentane",CCC(CC)C(C)(C)C,13.227723893062155,13.227723893062155,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.13190071280821744,0.8431122423612719,0.002327772391444429,0.5377376189002847,0.6995995532003554,300.544656243749,391.01022475400015,558.9057668280419,2.2078831847144613,0.4450049946484539
"3-ethyl-2,3-dimethylpentane",CCC(C)(CC)C(C)C,13.41004544985611,13.41004544985611,0,0,0,0,0,0,0,0,0,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.11651825193293999,0.8415453529683977,0.0032648432706231614,0.5401864667846603,0.8796150234033375,269.420290804785,438.7117226616064,498.75424019496324,2.169073396396683,0.6150271255699818
"3-ethyl-2,4-dimethylpentane",CCC(C(C)C)C(C)C,13.227723893062155,13.227723893062155,0,0,0,0,0,0,0,0,0,128.15650064,3.324600000000002,1.0,0,0,0,0,0,0,0,0.0,0.08943372916028829,0.8094508900330931,0.0026708086894684613,0.58718758214444,0.8049189040092581,301.3764734191618,413.1279816797196,513.2541671241055,2.1877494018952577,0.6064067883045601
"3,3-diethylpentane",CCC(CC)(CC)CC,12.18302169263407,12.18302169263407,1,0,0,0,0,0,0,0,0,128.15650064,3.6128000000000027,1.0,0,0,0,0,0,0,0,0.0,0.03238188313401376,0.6659692941636265,0.002281127198199784,0.7459791546894599,0.8069175069335583,353.7363052662561,382.6326992691349,474.1906031054063,2.172371851729142,0.6952301664273894
decane,CCCCCCCCCC,13.144004514633126,13.144004514633126,0,0,0,0,0,0,0,0,0,142.172150704,4.147000000000004,1.0,0,0,0,0,0,0,0,0.0,0.853947791280606,0.9986751498467306,0.010961213101004329,0.05145818767319965,0.9763991213138487,89.07765156252508,1690.2138347100977,1731.0685741254413,3.5122041301217237,0.1166839539711784
